PHCH_08060	dde1cfc97556780de850119473f2ed1e	474	Pfam	PF13347	MFS/sugar transport protein	44	257	1.2E-13	T	27-01-2020
PHCH_04729	b588e5c9e0e2a7da7ddecaec1b66956e	996	Pfam	PF00679	Elongation factor G C-terminus	851	937	4.4E-22	T	27-01-2020	IPR000640	Elongation factor EFG, domain V-like		
PHCH_04729	b588e5c9e0e2a7da7ddecaec1b66956e	996	Pfam	PF16004	116 kDa U5 small nuclear ribonucleoprotein component N-terminus	4	124	8.3E-35	T	27-01-2020	IPR031950	116kDa U5 small nuclear ribonucleoprotein component, N-terminal		Reactome: R-HSA-72163|Reactome: R-HSA-72165
PHCH_04729	b588e5c9e0e2a7da7ddecaec1b66956e	996	Pfam	PF00009	Elongation factor Tu GTP binding domain	143	455	1.2E-46	T	27-01-2020	IPR000795	Transcription factor, GTP-binding domain	GO:0003924|GO:0005525	
PHCH_02112	a027f12ba921e4cb88ab6e534ce81ab3	123	Pfam	PF14587	O-Glycosyl hydrolase family 30	2	106	6.3E-13	T	27-01-2020	IPR039514	Endo-beta-1,6-galactanase-like	GO:0004553	
PHCH_06045	b3b943e7d03d50794cc9c526a539899b	537	Pfam	PF00069	Protein kinase domain	4	285	4.4E-54	T	27-01-2020	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468	
PHCH_02646	6a0a2d88623c4a4271b73b645c484aa1	354	Pfam	PF00248	Aldo/keto reductase family	24	332	2.4E-65	T	27-01-2020	IPR023210	NADP-dependent oxidoreductase domain		
PHCH_08662	069573fcc4f4716e143b4036c505b047	172	Pfam	PF00665	Integrase core domain	1	106	2.1E-13	T	27-01-2020	IPR001584	Integrase, catalytic core	GO:0015074	
PHCH_13072	330f452f440fe7d00792359b36977077	264	Pfam	PF00957	Synaptobrevin	156	240	1.1E-25	T	27-01-2020	IPR001388	Synaptobrevin	GO:0016021|GO:0016192	
PHCH_05225	6cc6ef0d32b74f865538144a241bccfd	451	Pfam	PF02225	PA domain	245	330	1.4E-5	T	27-01-2020	IPR003137	PA domain		
PHCH_05225	6cc6ef0d32b74f865538144a241bccfd	451	Pfam	PF02225	PA domain	87	155	9.3E-8	T	27-01-2020	IPR003137	PA domain		
PHCH_08574	c7a2f3c92bfc700dae22c4ee3b5edb93	812	Pfam	PF09742	Dyggve-Melchior-Clausen syndrome protein	1	780	2.8E-129	T	27-01-2020
PHCH_08077	f0f8e7a07af72fde6dbef1fa07502854	441	Pfam	PF06027	Solute carrier family 35	40	231	5.1E-9	T	27-01-2020	IPR009262	Solute carrier family 35 member SLC35F1/F2/F6	GO:0016021|GO:0022857|GO:0055085	
PHCH_16037	3cbee65e2cdb6a078708e0a477765838	564	Pfam	PF07690	Major Facilitator Superfamily	189	456	3.9E-10	T	27-01-2020	IPR011701	Major facilitator superfamily	GO:0055085	
PHCH_16037	3cbee65e2cdb6a078708e0a477765838	564	Pfam	PF03092	BT1 family	72	154	9.7E-14	T	27-01-2020	IPR039309	Biopterin transporter family		
PHCH_02706	e24fd98e845afc3bf449bf523bd16ea8	711	Pfam	PF13589	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	36	138	4.1E-10	T	27-01-2020
PHCH_02706	e24fd98e845afc3bf449bf523bd16ea8	711	Pfam	PF08676	MutL C terminal dimerisation domain	522	668	1.2E-29	T	27-01-2020	IPR014790	MutL, C-terminal, dimerisation	GO:0005524|GO:0006298	
PHCH_02706	e24fd98e845afc3bf449bf523bd16ea8	711	Pfam	PF01119	DNA mismatch repair protein, C-terminal domain	285	381	3.5E-19	T	27-01-2020	IPR013507	DNA mismatch repair protein,  S5 domain 2-like	GO:0005524|GO:0006298|GO:0030983	
PHCH_15583	af86d5cefc7c9217e5b6fe4f02e97e1c	256	Pfam	PF00091	Tubulin/FtsZ family, GTPase domain	3	212	5.0E-65	T	27-01-2020	IPR003008	Tubulin/FtsZ, GTPase domain	GO:0003924	Reactome: R-HSA-380320
PHCH_12822	910da8a58517fbe450a05879aeb02d36	446	Pfam	PF06155	Protein of unknown function (DUF971)	57	134	2.3E-14	T	27-01-2020	IPR010376	Gamma-butyrobetaine hydroxylase-like, N-terminal		Reactome: R-HSA-71262
PHCH_12822	910da8a58517fbe450a05879aeb02d36	446	Pfam	PF02668	Taurine catabolism dioxygenase TauD, TfdA family	175	411	6.2E-38	T	27-01-2020	IPR003819	TauD/TfdA-like domain	GO:0016491|GO:0055114	Reactome: R-HSA-71262
PHCH_07354	9a6aa4c0b30b5ed91d2ce2212ffb0ef9	970	Pfam	PF07714	Protein tyrosine kinase	675	931	4.2E-33	T	27-01-2020	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	GO:0004672|GO:0006468	
PHCH_07354	9a6aa4c0b30b5ed91d2ce2212ffb0ef9	970	Pfam	PF07714	Protein tyrosine kinase	214	462	4.0E-33	T	27-01-2020	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	GO:0004672|GO:0006468	
PHCH_14943	b74d0a1eec2d7a068b3d7f3714ca27bf	243	Pfam	PF00364	Biotin-requiring enzyme	34	106	2.9E-15	T	27-01-2020	IPR000089	Biotin/lipoyl attachment		
PHCH_05986	7a12ae23b65a39fb3d960dd974f2080a	799	Pfam	PF02985	HEAT repeat	238	265	5.0E-4	T	27-01-2020	IPR000357	HEAT repeat	GO:0005515	
PHCH_03042	ec1f4bda72d3eb278d28547ce2529edb	1832	Pfam	PF00005	ABC transporter	1446	1589	2.0E-24	T	27-01-2020	IPR003439	ABC transporter-like	GO:0005524|GO:0016887	
PHCH_03042	ec1f4bda72d3eb278d28547ce2529edb	1832	Pfam	PF00005	ABC transporter	641	784	7.2E-30	T	27-01-2020	IPR003439	ABC transporter-like	GO:0005524|GO:0016887	
PHCH_03042	ec1f4bda72d3eb278d28547ce2529edb	1832	Pfam	PF12698	ABC-2 family transporter protein	1126	1386	1.7E-17	T	27-01-2020
PHCH_03042	ec1f4bda72d3eb278d28547ce2529edb	1832	Pfam	PF12698	ABC-2 family transporter protein	315	517	6.2E-17	T	27-01-2020
PHCH_09795	73ed3e4c9178cadb43553c72d1400e63	377	Pfam	PF13949	ALIX V-shaped domain binding to HIV	28	219	2.3E-36	T	27-01-2020	IPR025304	ALIX V-shaped domain	GO:0005515	
PHCH_07206	5e5f0f7b4ccc8f9874cd9e00cb83519f	290	Pfam	PF01746	tRNA (Guanine-1)-methyltransferase	173	278	7.0E-16	T	27-01-2020	IPR016009	tRNA methyltransferase TRMD/TRM10-type domain		MetaCyc: PWY-6829|MetaCyc: PWY-7285|MetaCyc: PWY-7286
PHCH_08817	9f04ddae73e0e1843a459d7fce9c45a0	652	Pfam	PF08386	TAP-like protein	460	506	3.2E-5	T	27-01-2020	IPR013595	Peptidase S33 tripeptidyl aminopeptidase-like, C-terminal		
PHCH_05622	720d4960b8f83b9d975ad53e1d3dc719	393	Pfam	PF00557	Metallopeptidase family M24	37	249	3.9E-20	T	27-01-2020	IPR000994	Peptidase M24		
PHCH_04377	ff29fd43307fda502bbe2847cb76a4f0	157	Pfam	PF04749	PLAC8 family	33	134	8.4E-20	T	27-01-2020	IPR006461	PLAC8 motif-containing protein		
PHCH_03470	a3f2903b61fbc1d4d8e0fee43ef94a44	667	Pfam	PF00169	PH domain	106	220	4.4E-13	T	27-01-2020	IPR001849	Pleckstrin homology domain		
PHCH_15497	238073e3f87e540b87413029a8d04dbb	909	Pfam	PF00149	Calcineurin-like phosphoesterase	263	461	2.2E-30	T	27-01-2020	IPR004843	Calcineurin-like phosphoesterase domain, ApaH type	GO:0016787	
PHCH_04013	2171d6f7587fe2fc39b0167552278cf3	1445	Pfam	PF17919	RNase H-like domain found in reverse transcriptase	760	832	8.2E-11	T	27-01-2020	IPR041577	Reverse transcriptase/retrotransposon-derived protein, RNase H-like domain		
PHCH_04013	2171d6f7587fe2fc39b0167552278cf3	1445	Pfam	PF17921	Integrase zinc binding domain	998	1055	1.7E-16	T	27-01-2020	IPR041588	Integrase zinc-binding domain		
PHCH_04013	2171d6f7587fe2fc39b0167552278cf3	1445	Pfam	PF00665	Integrase core domain	1072	1185	5.5E-13	T	27-01-2020	IPR001584	Integrase, catalytic core	GO:0015074	
PHCH_04013	2171d6f7587fe2fc39b0167552278cf3	1445	Pfam	PF00078	Reverse transcriptase (RNA-dependent DNA polymerase)	465	561	3.9E-8	T	27-01-2020	IPR000477	Reverse transcriptase domain		
PHCH_16959	237fe34911307bf6ca401b4146a5b414	683	Pfam	PF00169	PH domain	540	664	1.5E-6	T	27-01-2020	IPR001849	Pleckstrin homology domain		
PHCH_04890	2380063ecbed334817f0b0975b76df73	669	Pfam	PF00415	Regulator of chromosome condensation (RCC1) repeat	376	428	3.3E-9	T	27-01-2020	IPR000408	Regulator of chromosome condensation, RCC1		
PHCH_04890	2380063ecbed334817f0b0975b76df73	669	Pfam	PF00415	Regulator of chromosome condensation (RCC1) repeat	321	372	3.2E-6	T	27-01-2020	IPR000408	Regulator of chromosome condensation, RCC1		
PHCH_04890	2380063ecbed334817f0b0975b76df73	669	Pfam	PF00415	Regulator of chromosome condensation (RCC1) repeat	192	244	1.8E-8	T	27-01-2020	IPR000408	Regulator of chromosome condensation, RCC1		
PHCH_04890	2380063ecbed334817f0b0975b76df73	669	Pfam	PF00415	Regulator of chromosome condensation (RCC1) repeat	433	482	2.9E-7	T	27-01-2020	IPR000408	Regulator of chromosome condensation, RCC1		
PHCH_04890	2380063ecbed334817f0b0975b76df73	669	Pfam	PF00415	Regulator of chromosome condensation (RCC1) repeat	249	315	3.6E-13	T	27-01-2020	IPR000408	Regulator of chromosome condensation, RCC1		
PHCH_11286	94fee5efb9ac32e0142134adb018e7e7	464	Pfam	PF01753	MYND finger	10	47	2.4E-10	T	27-01-2020	IPR002893	Zinc finger, MYND-type		
PHCH_07207	b64cea6ca38d1a4ae29173a9e541b1e8	2054	Pfam	PF00632	HECT-domain (ubiquitin-transferase)	1717	2008	2.3E-57	T	27-01-2020	IPR000569	HECT domain	GO:0004842	MetaCyc: PWY-7511|Reactome: R-HSA-983168
PHCH_07207	b64cea6ca38d1a4ae29173a9e541b1e8	2054	Pfam	PF00622	SPRY domain	799	929	1.1E-10	T	27-01-2020	IPR003877	SPRY domain	GO:0005515	
PHCH_07207	b64cea6ca38d1a4ae29173a9e541b1e8	2054	Pfam	PF00622	SPRY domain	1160	1272	5.3E-14	T	27-01-2020	IPR003877	SPRY domain	GO:0005515	
PHCH_07207	b64cea6ca38d1a4ae29173a9e541b1e8	2054	Pfam	PF06101	Vacuolar protein sorting-associated protein 62	367	458	5.7E-7	T	27-01-2020	IPR009291	Vacuolar protein sorting-associated protein 62		
PHCH_00194	a5cb9f4569414719f0f08ae36f2922c6	500	Pfam	PF01363	FYVE zinc finger	272	344	1.4E-12	T	27-01-2020	IPR000306	FYVE zinc finger	GO:0046872	
PHCH_00013	358ce0c054450f6cc5f101d549f8c255	511	Pfam	PF00215	Orotidine 5'-phosphate decarboxylase / HUMPS family	36	269	1.8E-29	T	27-01-2020	IPR001754	Orotidine 5'-phosphate decarboxylase domain	GO:0004590|GO:0006207	KEGG: 00240+4.1.1.23|MetaCyc: PWY-5686|MetaCyc: PWY-7790|MetaCyc: PWY-7791|Reactome: R-HSA-500753
PHCH_00013	358ce0c054450f6cc5f101d549f8c255	511	Pfam	PF00156	Phosphoribosyl transferase domain	331	453	1.2E-16	T	27-01-2020	IPR000836	Phosphoribosyltransferase domain	GO:0009116	
PHCH_09611	5b45621bd69f1b7094df05dee1d70040	387	Pfam	PF00134	Cyclin, N-terminal domain	43	125	6.3E-7	T	27-01-2020	IPR006671	Cyclin, N-terminal		
PHCH_15743	35e59fe8c98094b71eb328107b94471a	263	Pfam	PF00856	SET domain	136	241	4.4E-18	T	27-01-2020	IPR001214	SET domain	GO:0005515	
PHCH_10589	b0e2244b97b6e2268b6592183e560de0	305	Pfam	PF09280	XPC-binding domain	78	133	1.7E-24	T	27-01-2020	IPR015360	XPC-binding domain	GO:0003684|GO:0006289|GO:0043161	Reactome: R-HSA-5689877|Reactome: R-HSA-5696394|Reactome: R-HSA-5696395
PHCH_10589	b0e2244b97b6e2268b6592183e560de0	305	Pfam	PF00627	UBA/TS-N domain	243	279	3.1E-12	T	27-01-2020	IPR015940	Ubiquitin-associated domain		
PHCH_10589	b0e2244b97b6e2268b6592183e560de0	305	Pfam	PF00627	UBA/TS-N domain	3	36	6.0E-17	T	27-01-2020	IPR015940	Ubiquitin-associated domain		
PHCH_13546	82a4dd6b93a619cc7fd7116bca3dcad3	523	Pfam	PF08568	Uncharacterised protein family, YAP/Alf4/glomulin	336	473	2.2E-8	T	27-01-2020	IPR013877	YAP-binding/ALF4/Glomulin		Reactome: R-HSA-983168
PHCH_05004	adfa824c0b8409bc641fbaac33f42058	789	Pfam	PF01794	Ferric reductase like transmembrane component	217	347	4.0E-18	T	27-01-2020	IPR013130	Ferric reductase transmembrane component-like domain		
PHCH_05004	adfa824c0b8409bc641fbaac33f42058	789	Pfam	PF08022	FAD-binding domain	393	490	7.8E-11	T	27-01-2020	IPR013112	FAD-binding 8	GO:0016491|GO:0055114	
PHCH_05004	adfa824c0b8409bc641fbaac33f42058	789	Pfam	PF08030	Ferric reductase NAD binding domain	498	765	4.2E-15	T	27-01-2020	IPR013121	Ferric reductase, NAD binding domain	GO:0016491|GO:0055114	
PHCH_16513	82329405ab6cab9a59000496d4568309	316	Pfam	PF00188	Cysteine-rich secretory protein family	2	119	2.6E-23	T	27-01-2020	IPR014044	CAP domain		
PHCH_10972	d8fc305d6744c1df711faf2ba8bb9176	593	Pfam	PF00884	Sulfatase	153	482	4.2E-29	T	27-01-2020	IPR000917	Sulfatase, N-terminal	GO:0008484	
PHCH_08516	a1245ff793817cc69f6b553c576d3d8d	272	Pfam	PF00023	Ankyrin repeat	58	91	9.7E-4	T	27-01-2020	IPR002110	Ankyrin repeat	GO:0005515	
PHCH_08516	a1245ff793817cc69f6b553c576d3d8d	272	Pfam	PF11904	GPCR-chaperone	176	265	1.4E-9	T	27-01-2020	IPR021832	Ankyrin repeat domain-containing protein 13		
PHCH_10046	a26ae078db6399988ee752c3d7218048	828	Pfam	PF00069	Protein kinase domain	401	614	1.5E-45	T	27-01-2020	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468	
PHCH_10046	a26ae078db6399988ee752c3d7218048	828	Pfam	PF00643	B-box zinc finger	40	84	7.8E-6	T	27-01-2020	IPR000315	B-box-type zinc finger	GO:0008270	
PHCH_10046	a26ae078db6399988ee752c3d7218048	828	Pfam	PF00536	SAM domain (Sterile alpha motif)	108	171	4.3E-5	T	27-01-2020	IPR001660	Sterile alpha motif domain	GO:0005515	
PHCH_07337	bb3fb469441c24f3e7989d9ca7ee43c6	327	Pfam	PF00400	WD domain, G-beta repeat	282	313	4.3E-4	T	27-01-2020	IPR001680	WD40 repeat	GO:0005515	
PHCH_07337	bb3fb469441c24f3e7989d9ca7ee43c6	327	Pfam	PF00400	WD domain, G-beta repeat	43	80	2.0E-4	T	27-01-2020	IPR001680	WD40 repeat	GO:0005515	
PHCH_07337	bb3fb469441c24f3e7989d9ca7ee43c6	327	Pfam	PF12894	Anaphase-promoting complex subunit 4 WD40 domain	138	200	1.4E-4	T	27-01-2020	IPR024977	Anaphase-promoting complex subunit 4, WD40 domain		
PHCH_00560	b79d3650025538613c315ea1b427f320	405	Pfam	PF03982	Diacylglycerol acyltransferase	188	404	1.1E-33	T	27-01-2020	IPR007130	Diacylglycerol acyltransferase	GO:0016747	
PHCH_14652	a5ec3b302dad29796f7528800bb4b3a3	178	Pfam	PF02055	Glycosyl hydrolase family 30 TIM-barrel domain	121	177	3.7E-11	T	27-01-2020	IPR033453	Glycosyl hydrolase family 30, TIM-barrel domain		Reactome: R-HSA-1660662|Reactome: R-HSA-390471
PHCH_06223	dc7ac9170643051c92fb98f00dd7949a	1218	Pfam	PF00454	Phosphatidylinositol 3- and 4-kinase	1046	1123	6.9E-20	T	27-01-2020	IPR000403	Phosphatidylinositol 3-/4-kinase, catalytic domain		
PHCH_07846	ee54f75a6aec9c3493874b05a076930a	118	Pfam	PF00964	Elicitin	22	115	3.0E-23	T	27-01-2020	IPR002200	Elicitin	GO:0005576|GO:0009405	
PHCH_02125	89ddff582d21d7bb5fa58ad1254fc4a5	359	Pfam	PF01284	Membrane-associating domain	198	336	8.3E-10	T	27-01-2020	IPR008253	Marvel domain	GO:0016020	
PHCH_02125	89ddff582d21d7bb5fa58ad1254fc4a5	359	Pfam	PF01284	Membrane-associating domain	5	145	8.4E-8	T	27-01-2020	IPR008253	Marvel domain	GO:0016020	
PHCH_13005	3b8e40438323ca40b2cecdcaffc94a0d	482	Pfam	PF13091	PLD-like domain	46	195	1.3E-7	T	27-01-2020	IPR025202	Phospholipase D-like domain		Reactome: R-HSA-1483148|Reactome: R-HSA-1483166
PHCH_00705	441568118efc5a74ef9b2e54d32fb911	660	Pfam	PF00501	AMP-binding enzyme	89	527	4.3E-93	T	27-01-2020	IPR000873	AMP-dependent synthetase/ligase	GO:0003824	
PHCH_00705	441568118efc5a74ef9b2e54d32fb911	660	Pfam	PF16177	Acetyl-coenzyme A synthetase N-terminus	31	87	1.2E-18	T	27-01-2020	IPR032387	Acetyl-coenzyme A synthetase, N-terminal domain		KEGG: 00010+6.2.1.1|KEGG: 00620+6.2.1.1|KEGG: 00630+6.2.1.1|KEGG: 00640+6.2.1.1|KEGG: 00680+6.2.1.1|KEGG: 00720+6.2.1.1|MetaCyc: PWY-5108|MetaCyc: PWY-5132|MetaCyc: PWY-5133|MetaCyc: PWY-6672|MetaCyc: PWY-7118|MetaCyc: PWY-7857
PHCH_00705	441568118efc5a74ef9b2e54d32fb911	660	Pfam	PF13193	AMP-binding enzyme C-terminal domain	537	615	5.2E-23	T	27-01-2020	IPR025110	AMP-binding enzyme, C-terminal domain		
PHCH_04635	36ad4f8eb98d6647804da48af2fe96f7	451	Pfam	PF00091	Tubulin/FtsZ family, GTPase domain	3	213	2.3E-64	T	27-01-2020	IPR003008	Tubulin/FtsZ, GTPase domain	GO:0003924	Reactome: R-HSA-380320
PHCH_04635	36ad4f8eb98d6647804da48af2fe96f7	451	Pfam	PF03953	Tubulin C-terminal domain	263	392	1.9E-49	T	27-01-2020	IPR018316	Tubulin/FtsZ, 2-layer sandwich domain		Reactome: R-HSA-1445148|Reactome: R-HSA-190840|Reactome: R-HSA-190861|Reactome: R-HSA-2132295|Reactome: R-HSA-2467813|Reactome: R-HSA-2500257|Reactome: R-HSA-3371497|Reactome: R-HSA-380320|Reactome: R-HSA-437239|Reactome: R-HSA-5617833|Reactome: R-HSA-5626467|Reactome: R-HSA-5663220|Reactome: R-HSA-6807878|Reactome: R-HSA-6811434|Reactome: R-HSA-6811436|Reactome: R-HSA-68877|Reactome: R-HSA-8852276|Reactome: R-HSA-8955332|Reactome: R-HSA-9609736|Reactome: R-HSA-9619483|Reactome: R-HSA-983189
