PHPS_04576	5fbcdefbbe7fb261cad64167e1a4bc1f	310	Pfam	PF13639	Ring finger domain	256	302	2.1E-10	T	27-01-2020	IPR001841	Zinc finger, RING-type		
PHPS_04576	5fbcdefbbe7fb261cad64167e1a4bc1f	310	Pfam	PF00787	PX domain	84	179	1.1E-6	T	27-01-2020	IPR001683	Phox homologous domain	GO:0035091	
PHPS_07008	a72aee9a35e8a39ee221cb20935e96f1	482	Pfam	PF00005	ABC transporter	426	476	5.2E-11	T	27-01-2020	IPR003439	ABC transporter-like	GO:0005524|GO:0016887	
PHPS_07008	a72aee9a35e8a39ee221cb20935e96f1	482	Pfam	PF00664	ABC transporter transmembrane region	75	356	2.2E-46	T	27-01-2020	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0016021|GO:0042626|GO:0055085	
PHPS_15477	91ca43063f5be46a3a736171250fe4db	292	Pfam	PF02544	3-oxo-5-alpha-steroid 4-dehydrogenase	169	277	1.2E-14	T	27-01-2020	IPR001104	3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal	GO:0006629|GO:0016627	
PHPS_06307	ae233fcb0fc0769cb83b14736d21bc53	348	Pfam	PF00012	Hsp70 protein	4	213	3.6E-15	T	27-01-2020	IPR013126	Heat shock protein 70 family		Reactome: R-HSA-3371453
PHPS_10115	3e5a16e99769835ce0d10480bd701671	257	Pfam	PF14223	gag-polypeptide of LTR copia-type	11	147	2.3E-11	T	27-01-2020
PHPS_07436	ad38454cc54b55b7529883a2f3522cc7	868	Pfam	PF00443	Ubiquitin carboxyl-terminal hydrolase	335	862	5.5E-42	T	27-01-2020	IPR001394	Peptidase C19, ubiquitin carboxyl-terminal hydrolase	GO:0016579|GO:0036459	
PHPS_07436	ad38454cc54b55b7529883a2f3522cc7	868	Pfam	PF02148	Zn-finger in ubiquitin-hydrolases and other protein	206	278	4.3E-10	T	27-01-2020	IPR001607	Zinc finger, UBP-type	GO:0008270	
PHPS_07436	ad38454cc54b55b7529883a2f3522cc7	868	Pfam	PF17807	Variant UBP zinc finger	16	85	2.7E-12	T	27-01-2020	IPR041432	Ubiquitinyl hydrolase, variant UBP zinc finger		Reactome: R-HSA-5689880
PHPS_07436	ad38454cc54b55b7529883a2f3522cc7	868	Pfam	PF00627	UBA/TS-N domain	735	768	8.8E-7	T	27-01-2020	IPR015940	Ubiquitin-associated domain		
PHPS_07436	ad38454cc54b55b7529883a2f3522cc7	868	Pfam	PF00627	UBA/TS-N domain	670	705	4.6E-9	T	27-01-2020	IPR015940	Ubiquitin-associated domain		
PHPS_14160	aad6463034d0a324ad7fe2016d8b0e6a	1173	Pfam	PF00133	tRNA synthetases class I (I, L, M and V)	24	647	1.3E-213	T	27-01-2020	IPR002300	Aminoacyl-tRNA synthetase, class Ia	GO:0000166|GO:0004812|GO:0005524|GO:0006418	
PHPS_14160	aad6463034d0a324ad7fe2016d8b0e6a	1173	Pfam	PF08264	Anticodon-binding domain of tRNA	703	870	1.1E-22	T	27-01-2020	IPR013155	Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding	GO:0004812|GO:0006418	
PHPS_04147	200071ad77981f64ea7bd6a404c3db75	158	Pfam	PF00111	2Fe-2S iron-sulfur cluster binding domain	53	130	3.1E-11	T	27-01-2020	IPR001041	2Fe-2S ferredoxin-type iron-sulfur binding domain	GO:0009055|GO:0051536	
PHPS_01633	f34e0e104ddb9a8bf30d8bcecd2e229d	1296	Pfam	PF13516	Leucine Rich repeat	206	228	1.0	T	27-01-2020	IPR001611	Leucine-rich repeat	GO:0005515	
PHPS_01633	f34e0e104ddb9a8bf30d8bcecd2e229d	1296	Pfam	PF13516	Leucine Rich repeat	123	141	0.042	T	27-01-2020	IPR001611	Leucine-rich repeat	GO:0005515	
PHPS_01633	f34e0e104ddb9a8bf30d8bcecd2e229d	1296	Pfam	PF13516	Leucine Rich repeat	552	572	1.3	T	27-01-2020	IPR001611	Leucine-rich repeat	GO:0005515	
PHPS_01633	f34e0e104ddb9a8bf30d8bcecd2e229d	1296	Pfam	PF00612	IQ calmodulin-binding motif	840	853	0.015	T	27-01-2020	IPR000048	IQ motif, EF-hand binding site	GO:0005515	
PHPS_01633	f34e0e104ddb9a8bf30d8bcecd2e229d	1296	Pfam	PF00612	IQ calmodulin-binding motif	1081	1099	0.064	T	27-01-2020	IPR000048	IQ motif, EF-hand binding site	GO:0005515	
PHPS_01633	f34e0e104ddb9a8bf30d8bcecd2e229d	1296	Pfam	PF00612	IQ calmodulin-binding motif	762	776	0.062	T	27-01-2020	IPR000048	IQ motif, EF-hand binding site	GO:0005515	
PHPS_01633	f34e0e104ddb9a8bf30d8bcecd2e229d	1296	Pfam	PF00612	IQ calmodulin-binding motif	866	883	0.0019	T	27-01-2020	IPR000048	IQ motif, EF-hand binding site	GO:0005515	
PHPS_01633	f34e0e104ddb9a8bf30d8bcecd2e229d	1296	Pfam	PF00612	IQ calmodulin-binding motif	678	696	0.19	T	27-01-2020	IPR000048	IQ motif, EF-hand binding site	GO:0005515	
PHPS_01633	f34e0e104ddb9a8bf30d8bcecd2e229d	1296	Pfam	PF00612	IQ calmodulin-binding motif	709	727	0.23	T	27-01-2020	IPR000048	IQ motif, EF-hand binding site	GO:0005515	
PHPS_01633	f34e0e104ddb9a8bf30d8bcecd2e229d	1296	Pfam	PF00612	IQ calmodulin-binding motif	948	965	0.0089	T	27-01-2020	IPR000048	IQ motif, EF-hand binding site	GO:0005515	
PHPS_17372	023dbde6829c55ce4f82bb94d29ba666	1043	Pfam	PF01419	Jacalin-like lectin domain	439	525	6.5E-9	T	27-01-2020	IPR001229	Jacalin-like lectin domain		
PHPS_17372	023dbde6829c55ce4f82bb94d29ba666	1043	Pfam	PF01419	Jacalin-like lectin domain	286	365	7.4E-8	T	27-01-2020	IPR001229	Jacalin-like lectin domain		
PHPS_17372	023dbde6829c55ce4f82bb94d29ba666	1043	Pfam	PF01419	Jacalin-like lectin domain	85	170	8.0E-9	T	27-01-2020	IPR001229	Jacalin-like lectin domain		
PHPS_00406	3f95f3d666f1654c84fa166dfb9145e8	138	Pfam	PF00734	Fungal cellulose binding domain	43	66	8.2E-5	T	27-01-2020	IPR000254	Cellulose-binding domain, fungal	GO:0005576|GO:0005975|GO:0030248	
PHPS_00406	3f95f3d666f1654c84fa166dfb9145e8	138	Pfam	PF00734	Fungal cellulose binding domain	103	126	2.1E-5	T	27-01-2020	IPR000254	Cellulose-binding domain, fungal	GO:0005576|GO:0005975|GO:0030248	
PHPS_08824	4251857f01fe63bb8086aa2a48985cbd	126	Pfam	PF05699	hAT family C-terminal dimerisation region	27	103	2.7E-5	T	27-01-2020	IPR008906	HAT, C-terminal dimerisation domain	GO:0046983	
PHPS_15240	965a8fd87dc954cfc795e3b1e05cb59b	257	Pfam	PF14768	Replication protein A interacting C-terminal	166	253	4.8E-13	T	27-01-2020	IPR028159	RPA-interacting protein, C-terminal domain		
PHPS_15240	965a8fd87dc954cfc795e3b1e05cb59b	257	Pfam	PF14766	Replication protein A interacting N-terminal	3	43	7.9E-14	T	27-01-2020	IPR028158	RPA-interacting protein, N-terminal domain		
PHPS_08473	69b85093f4c1c295e21efbc4bffa65e1	447	Pfam	PF00664	ABC transporter transmembrane region	55	191	3.5E-9	T	27-01-2020	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0016021|GO:0042626|GO:0055085	
PHPS_08473	69b85093f4c1c295e21efbc4bffa65e1	447	Pfam	PF00005	ABC transporter	243	377	2.9E-18	T	27-01-2020	IPR003439	ABC transporter-like	GO:0005524|GO:0016887	
PHPS_11110	711cfd96f2de1a7939101ecfe690e2b0	207	Pfam	PF03732	Retrotransposon gag protein	97	191	1.3E-13	T	27-01-2020	IPR005162	Retrotransposon gag domain		
PHPS_11358	28ceadf806dcc80148ce087884b2125b	526	Pfam	PF00118	TCP-1/cpn60 chaperonin family	29	518	1.4E-144	T	27-01-2020	IPR002423	Chaperonin Cpn60/TCP-1 family	GO:0005524	
PHPS_05209	3ee680f5d91c64c7be10afc623453312	601	Pfam	PF12999	Glucosidase II beta subunit-like	21	157	1.9E-32	T	27-01-2020	IPR028146	Glucosidase II beta subunit, N-terminal		Reactome: R-HSA-381426|Reactome: R-HSA-532668|Reactome: R-HSA-879415|Reactome: R-HSA-8957275|Reactome: R-HSA-901042
PHPS_05209	3ee680f5d91c64c7be10afc623453312	601	Pfam	PF13015	Glucosidase II beta subunit-like protein	444	589	1.1E-29	T	27-01-2020	IPR036607	Glucosidase 2 subunit beta-like		
PHPS_07684	68d16fb68c9ba92048bd7513a6103f06	208	Pfam	PF02466	Tim17/Tim22/Tim23/Pmp24 family	73	197	3.3E-30	T	27-01-2020
PHPS_16986	20d3ec0d7df174c29f34d960185ee0c3	645	Pfam	PF04468	PSP1 C-terminal conserved region	546	631	2.1E-28	T	27-01-2020	IPR007557	PSP1, C-terminal		
PHPS_09479	68f1fbd663e58d8e5b3f4c28462c1ba2	517	Pfam	PF01658	Myo-inositol-1-phosphate synthase	308	421	9.3E-48	T	27-01-2020	IPR013021	Myo-inositol-1-phosphate synthase, GAPDH-like		KEGG: 00521+5.5.1.4|KEGG: 00562+5.5.1.4|MetaCyc: PWY-2301|MetaCyc: PWY-4661|MetaCyc: PWY-6372|MetaCyc: PWY-6580|MetaCyc: PWY-6664|Reactome: R-HSA-1855183
PHPS_09479	68f1fbd663e58d8e5b3f4c28462c1ba2	517	Pfam	PF07994	Myo-inositol-1-phosphate synthase	59	492	8.1E-146	T	27-01-2020	IPR002587	Myo-inositol-1-phosphate synthase	GO:0004512|GO:0006021|GO:0008654	KEGG: 00521+5.5.1.4|KEGG: 00562+5.5.1.4|MetaCyc: PWY-2301|MetaCyc: PWY-4661|MetaCyc: PWY-6372|MetaCyc: PWY-6580|MetaCyc: PWY-6664|Reactome: R-HSA-1855183
PHPS_14131	f98aa595202195ced899e0c83c4af741	906	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	673	809	1.0E-34	T	27-01-2020	IPR003959	ATPase, AAA-type, core	GO:0005524	
PHPS_14131	f98aa595202195ced899e0c83c4af741	906	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	273	424	1.9E-33	T	27-01-2020	IPR003959	ATPase, AAA-type, core	GO:0005524	
PHPS_14131	f98aa595202195ced899e0c83c4af741	906	Pfam	PF17862	AAA+ lid domain	832	877	1.9E-15	T	27-01-2020	IPR041569	AAA ATPase, AAA+ lid domain		
PHPS_14131	f98aa595202195ced899e0c83c4af741	906	Pfam	PF17862	AAA+ lid domain	463	489	2.3E-8	T	27-01-2020	IPR041569	AAA ATPase, AAA+ lid domain		
PHPS_15292	ee87682aff06b7b0804cd22fc76b69b8	296	Pfam	PF18271	Glycoside hydrolase 131 catalytic N-terminal domain	26	260	3.0E-33	T	27-01-2020	IPR041524	Glycoside hydrolase 131, catalytic N-terminal		
PHPS_13978	3e1036d48550d5132931f59bf1f96771	4353	Pfam	PF12774	Hydrolytic ATP binding site of dynein motor region	1595	1921	1.0E-156	T	27-01-2020	IPR035699	Dynein heavy chain, hydrolytic ATP-binding dynein motor region	GO:0005524	
PHPS_13978	3e1036d48550d5132931f59bf1f96771	4353	Pfam	PF08393	Dynein heavy chain, N-terminal region 2	1039	1453	3.6E-127	T	27-01-2020	IPR013602	Dynein heavy chain, domain-2		
PHPS_13978	3e1036d48550d5132931f59bf1f96771	4353	Pfam	PF17852	Dynein heavy chain AAA lid domain	2104	2253	7.3E-32	T	27-01-2020	IPR041466	Dynein heavy chain, AAA 5 extension domain		
PHPS_13978	3e1036d48550d5132931f59bf1f96771	4353	Pfam	PF18198	Dynein heavy chain AAA lid domain	3875	4040	4.7E-55	T	27-01-2020	IPR041658	Dynein heavy chain AAA lid domain		
PHPS_13978	3e1036d48550d5132931f59bf1f96771	4353	Pfam	PF12781	ATP-binding dynein motor region	3291	3512	3.3E-93	T	27-01-2020	IPR035706	Dynein heavy chain, ATP-binding dynein motor region		
PHPS_13978	3e1036d48550d5132931f59bf1f96771	4353	Pfam	PF12777	Microtubule-binding stalk of dynein motor	2920	3260	4.7E-42	T	27-01-2020	IPR024743	Dynein heavy chain, coiled coil stalk		
PHPS_13978	3e1036d48550d5132931f59bf1f96771	4353	Pfam	PF03028	Dynein heavy chain region D6 P-loop domain	3757	3874	1.4E-42	T	27-01-2020	IPR004273	Dynein heavy chain region D6 P-loop domain	GO:0003777|GO:0007018|GO:0030286	
PHPS_13978	3e1036d48550d5132931f59bf1f96771	4353	Pfam	PF12775	P-loop containing dynein motor region	2258	2439	7.1E-75	T	27-01-2020
PHPS_13978	3e1036d48550d5132931f59bf1f96771	4353	Pfam	PF12780	P-loop containing dynein motor region D4	2639	2902	2.5E-101	T	27-01-2020	IPR024317	Dynein heavy chain, AAA module D4		
PHPS_13978	3e1036d48550d5132931f59bf1f96771	4353	Pfam	PF17857	AAA+ lid domain	2472	2563	7.4E-19	T	27-01-2020	IPR041589	Dynein heavy chain 3, AAA+ lid domain		
PHPS_13978	3e1036d48550d5132931f59bf1f96771	4353	Pfam	PF18199	Dynein heavy chain C-terminal domain	4046	4348	2.1E-112	T	27-01-2020	IPR041228	Dynein heavy chain, C-terminal domain		
PHPS_12755	b8a9be2855ba13532fae88cbcdbdb814	148	Pfam	PF00173	Cytochrome b5-like Heme/Steroid binding domain	20	95	1.5E-20	T	27-01-2020	IPR001199	Cytochrome b5-like heme/steroid binding domain		
PHPS_02214	2e479eb2db3d64642e8c9588f7320a71	749	Pfam	PF09404	KICSTOR complex C12orf66 like	640	737	5.3E-13	T	27-01-2020	IPR018544	KICSTOR complex protein C12orf66-like		Reactome: R-HSA-9639288
PHPS_02214	2e479eb2db3d64642e8c9588f7320a71	749	Pfam	PF09404	KICSTOR complex C12orf66 like	127	234	2.9E-10	T	27-01-2020	IPR018544	KICSTOR complex protein C12orf66-like		Reactome: R-HSA-9639288
PHPS_02107	77344734337bb3d9442b26ab4fdf0c89	290	Pfam	PF00153	Mitochondrial carrier protein	198	285	1.6E-16	T	27-01-2020	IPR018108	Mitochondrial substrate/solute carrier		
PHPS_02107	77344734337bb3d9442b26ab4fdf0c89	290	Pfam	PF00153	Mitochondrial carrier protein	105	191	3.1E-19	T	27-01-2020	IPR018108	Mitochondrial substrate/solute carrier		
PHPS_02107	77344734337bb3d9442b26ab4fdf0c89	290	Pfam	PF00153	Mitochondrial carrier protein	8	94	1.3E-21	T	27-01-2020	IPR018108	Mitochondrial substrate/solute carrier		
PHPS_03527	031217f66ec7cf02e0e45aaad60bf8a8	155	Pfam	PF08806	Sep15/SelM redox domain	86	150	9.4E-6	T	27-01-2020	IPR014912	Selenoprotein F/M domain		
PHPS_06453	e4bbb0fa005c5c0cc10b911120e06fe0	718	Pfam	PF03121	Herpesviridae UL52/UL70 DNA primase	625	678	1.4E-11	T	27-01-2020
PHPS_17090	c8e25c3315ccb3ff1809774f5ae32cc2	241	Pfam	PF00255	Glutathione peroxidase	61	155	3.5E-21	T	27-01-2020	IPR000889	Glutathione peroxidase	GO:0004602|GO:0006979|GO:0055114	Reactome: R-HSA-3299685
PHPS_15376	a8c8fb297b6c14732de3c24d4c8f5ade	569	Pfam	PF07496	CW-type Zinc Finger	342	387	2.8E-18	T	27-01-2020	IPR011124	Zinc finger, CW-type	GO:0008270	
PHPS_15376	a8c8fb297b6c14732de3c24d4c8f5ade	569	Pfam	PF07496	CW-type Zinc Finger	437	479	9.3E-9	T	27-01-2020	IPR011124	Zinc finger, CW-type	GO:0008270	
PHPS_04156	66b3aa34717fc17c9a09d258c2b61a88	286	Pfam	PF00089	Trypsin	77	274	3.8E-47	T	27-01-2020	IPR001254	Serine proteases, trypsin domain	GO:0004252|GO:0006508	
PHPS_00656	289fe6e8860663b9390975572c03135a	375	Pfam	PF13531	Bacterial extracellular solute-binding protein	82	352	4.1E-34	T	27-01-2020
PHPS_10810	6c09770b02fe0c98d395f037bf8ac086	183	Pfam	PF01061	ABC-2 type transporter	1	157	7.1E-19	T	27-01-2020	IPR013525	ABC-2 type transporter	GO:0016020	Reactome: R-HSA-1369062
PHPS_07662	e56f4de842b689aba6560d4e9ce6f1b6	353	Pfam	PF00248	Aldo/keto reductase family	23	333	5.9E-69	T	27-01-2020	IPR023210	NADP-dependent oxidoreductase domain		
PHPS_03350	2e11155b11093c80eb2da4e628f1546b	260	Pfam	PF05832	Eukaryotic protein of unknown function (DUF846)	62	200	1.8E-56	T	27-01-2020	IPR008564	Golgi apparatus membrane protein TVP23-like	GO:0016021	
PHPS_12515	a318afa92b16aa9db1cf57b3fa2611c5	767	Pfam	PF09088	MIF4G like	321	447	4.9E-23	T	27-01-2020	IPR015172	MIF4G-like, type 1	GO:0016070	Reactome: R-HSA-111367|Reactome: R-HSA-112382|Reactome: R-HSA-113418|Reactome: R-HSA-159227|Reactome: R-HSA-159230|Reactome: R-HSA-159231|Reactome: R-HSA-159236|Reactome: R-HSA-167152|Reactome: R-HSA-167158|Reactome: R-HSA-167200|Reactome: R-HSA-167242|Reactome: R-HSA-191859|Reactome: R-HSA-674695|Reactome: R-HSA-6803529|Reactome: R-HSA-6807505|Reactome: R-HSA-72086|Reactome: R-HSA-72163|Reactome: R-HSA-72165|Reactome: R-HSA-72187|Reactome: R-HSA-72203|Reactome: R-HSA-73856|Reactome: R-HSA-77588|Reactome: R-HSA-77595|Reactome: R-HSA-8851708|Reactome: R-HSA-9010553|Reactome: R-HSA-975956|Reactome: R-HSA-975957
PHPS_12515	a318afa92b16aa9db1cf57b3fa2611c5	767	Pfam	PF09090	MIF4G like	521	725	1.3E-29	T	27-01-2020	IPR015174	MIF4G-like, type 2	GO:0016070	Reactome: R-HSA-111367|Reactome: R-HSA-112382|Reactome: R-HSA-113418|Reactome: R-HSA-159227|Reactome: R-HSA-159230|Reactome: R-HSA-159231|Reactome: R-HSA-159236|Reactome: R-HSA-167152|Reactome: R-HSA-167158|Reactome: R-HSA-167200|Reactome: R-HSA-167242|Reactome: R-HSA-191859|Reactome: R-HSA-674695|Reactome: R-HSA-6803529|Reactome: R-HSA-6807505|Reactome: R-HSA-72086|Reactome: R-HSA-72163|Reactome: R-HSA-72165|Reactome: R-HSA-72187|Reactome: R-HSA-72203|Reactome: R-HSA-73856|Reactome: R-HSA-77588|Reactome: R-HSA-77595|Reactome: R-HSA-8851708|Reactome: R-HSA-9010553|Reactome: R-HSA-975956|Reactome: R-HSA-975957
PHPS_05527	fbe09d7f9c130fae19f2c2dc4b204d02	493	Pfam	PF01207	Dihydrouridine synthase (Dus)	11	252	2.4E-51	T	27-01-2020	IPR001269	tRNA-dihydrouridine synthase	GO:0008033|GO:0017150|GO:0050660|GO:0055114	
PHPS_05527	fbe09d7f9c130fae19f2c2dc4b204d02	493	Pfam	PF12874	Zinc-finger of C2H2 type	390	414	2.2E-4	T	27-01-2020
PHPS_16534	e94b8f970ab7322c54be7f528b89dd5c	300	Pfam	PF03732	Retrotransposon gag protein	130	220	2.6E-6	T	27-01-2020	IPR005162	Retrotransposon gag domain		
PHPS_08331	439cebb95f6b00fa1d92b26b4e256124	954	Pfam	PF07727	Reverse transcriptase (RNA-dependent DNA polymerase)	585	701	8.4E-13	T	27-01-2020	IPR013103	Reverse transcriptase, RNA-dependent DNA polymerase		
PHPS_08331	439cebb95f6b00fa1d92b26b4e256124	954	Pfam	PF07727	Reverse transcriptase (RNA-dependent DNA polymerase)	494	582	2.4E-13	T	27-01-2020	IPR013103	Reverse transcriptase, RNA-dependent DNA polymerase		
PHPS_06986	a935cd9b5c4b113173b76e01525beede	863	Pfam	PF00612	IQ calmodulin-binding motif	506	525	0.25	T	27-01-2020	IPR000048	IQ motif, EF-hand binding site	GO:0005515	
PHPS_06986	a935cd9b5c4b113173b76e01525beede	863	Pfam	PF00612	IQ calmodulin-binding motif	418	435	2.7E-4	T	27-01-2020	IPR000048	IQ motif, EF-hand binding site	GO:0005515	
PHPS_03476	698b03add61ffc41de54eff0b108b1a9	427	Pfam	PF00262	Calreticulin family	265	339	2.8E-26	T	27-01-2020	IPR001580	Calreticulin/calnexin	GO:0005509|GO:0005783|GO:0006457|GO:0051082	
PHPS_03476	698b03add61ffc41de54eff0b108b1a9	427	Pfam	PF00262	Calreticulin family	23	262	1.2E-60	T	27-01-2020	IPR001580	Calreticulin/calnexin	GO:0005509|GO:0005783|GO:0006457|GO:0051082	
PHPS_01804	8103372f1165438dcb452cc319917538	127	Pfam	PF03656	Pam16	7	111	4.7E-21	T	27-01-2020
PHPS_09619	5549b70b42a321e0b98e6d20b8462ca7	2619	Pfam	PF02985	HEAT repeat	1591	1621	5.6E-4	T	27-01-2020	IPR000357	HEAT repeat	GO:0005515	
PHPS_09619	5549b70b42a321e0b98e6d20b8462ca7	2619	Pfam	PF13513	HEAT-like repeat	1443	1489	1.7E-5	T	27-01-2020
PHPS_06553	18d2301aa92dddfe474de445ced8732a	822	Pfam	PF17390	Bacterial alpha-L-rhamnosidase C-terminal domain	733	796	1.8E-9	T	27-01-2020	IPR035398	Alpha-L-rhamnosidase C-terminal domain		
PHPS_06553	18d2301aa92dddfe474de445ced8732a	822	Pfam	PF17389	Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain	380	730	1.6E-8	T	27-01-2020	IPR035396	Alpha-L-rhamnosidase, six-hairpin glycosidase domain		
PHPS_03075	8b4b214c9418c9ea1b1285c38494f27c	530	Pfam	PF00118	TCP-1/cpn60 chaperonin family	32	523	3.8E-166	T	27-01-2020	IPR002423	Chaperonin Cpn60/TCP-1 family	GO:0005524	
PHPS_16346	2c3bb30273fe72e104e20e49ba320a8a	595	Pfam	PF00069	Protein kinase domain	326	584	2.7E-50	T	27-01-2020	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468	
PHPS_11957	37a530c1bf9687f18e35528363c8bca1	200	Pfam	PF00734	Fungal cellulose binding domain	41	64	3.6E-5	T	27-01-2020	IPR000254	Cellulose-binding domain, fungal	GO:0005576|GO:0005975|GO:0030248	
PHPS_11957	37a530c1bf9687f18e35528363c8bca1	200	Pfam	PF00734	Fungal cellulose binding domain	164	186	3.1E-5	T	27-01-2020	IPR000254	Cellulose-binding domain, fungal	GO:0005576|GO:0005975|GO:0030248	
PHPS_08214	43e5411a2a964cbd5c1ddd15b783edac	266	Pfam	PF13534	4Fe-4S dicluster domain	180	253	3.2E-9	T	27-01-2020
PHPS_08214	43e5411a2a964cbd5c1ddd15b783edac	266	Pfam	PF13085	2Fe-2S iron-sulfur cluster binding domain	40	143	5.4E-30	T	27-01-2020	IPR025192	Succinate dehydogenase/fumarate reductase N-terminal	GO:0009055|GO:0051536	KEGG: 00020+1.3.5.1|KEGG: 00190+1.3.5.1|KEGG: 00650+1.3.5.1|KEGG: 00720+1.3.5.1|MetaCyc: PWY-3781|MetaCyc: PWY-4302|MetaCyc: PWY-561|MetaCyc: PWY-5690|MetaCyc: PWY-6728|MetaCyc: PWY-6969|MetaCyc: PWY-7254|MetaCyc: PWY-7279|Reactome: R-HSA-611105|Reactome: R-HSA-71403
PHPS_06644	70bbba9888da83273ef8ad95182a51be	116	Pfam	PF02991	Autophagy protein Atg8 ubiquitin like	12	115	2.9E-51	T	27-01-2020	IPR004241	Autophagy protein Atg8 ubiquitin-like		Reactome: R-HSA-1632852
PHPS_09465	abe25cfbaa3f77c1125f2e06a8ac9dc2	236	Pfam	PF17903	Krr1 KH1 domain	63	137	4.1E-5	T	27-01-2020	IPR041174	Krr1, KH1 domain		Reactome: R-HSA-6790901|Reactome: R-HSA-6791226
